Unnamed: 0,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details,is_in_aff_files
231,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/wm/ActivityRecord.java,"['void com.android.server.wm.ActivityRecord.<init>(ActivityTaskManagerService,WindowProcessController,int,int,String,Intent,String,ActivityInfo,Configuration,ActivityRecord,String,int,boolean,boolean,ActivityStackSupervisor,ActivityOptions,ActivityRecord)', 'void com.android.server.wm.ActivityRecord.stopIfPossible()']",7,2,"[(1662, 1664, 3), (4887, 4890, 4)]",True
232,71998c3d8b36220df1be12fe6e1ba7eda81cde41,services/core/java/com/android/server/am/ProcessRecord.java,[],3,1,"[(66, 68, 3)]",True
233,71998c3d8b36220df1be12fe6e1ba7eda81cde41,core/java/android/provider/Settings.java,"['boolean android.provider.Settings.System.putStringForUser(ContentResolver,String,String,int)']",3,2,"[(3040, 3040, 1), (5097, 5098, 2)]",True
234,43ceded8caaffead0a2a1967f42a4ef4bb658ced,packages/SystemUI/src/com/android/keyguard/EmergencyButton.java,[],1,1,"[(31, 31, 1)]",True
235,43ceded8caaffead0a2a1967f42a4ef4bb658ced,core/java/android/content/ContentResolver.java,"['Cursor android.content.ContentResolver.query(Uri,String[],Bundle,CancellationSignal)', 'Uri android.content.ContentResolver.insert(Uri,ContentValues,Bundle)']",4,2,"[(1002, 1003, 2), (1938, 1939, 2)]",True
236,43ceded8caaffead0a2a1967f42a4ef4bb658ced,core/java/android/content/Intent.java,['void android.content.Intent.prepareToLeaveProcess(boolean)'],1,1,"[(11064, 11064, 1)]",True
237,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)']",28,2,"[(3588, 3601, 14), (3657, 3670, 14)]",True
238,43ceded8caaffead0a2a1967f42a4ef4bb658ced,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.onBondingStateChanged(int)'],16,1,"[(766, 781, 16)]",True
240,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,String)', 'void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,String)', 'boolean android.net.wifi.SoftApConfiguration.equals(Object)', 'int android.net.wifi.SoftApConfiguration.hashCode()', 'String android.net.wifi.SoftApConfiguration.toString()', 'void android.net.wifi.SoftApConfiguration.writeToParcel(Parcel,int)', 'String android.net.wifi.SoftApConfiguration.getOweTransIfaceName()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>(SoftApConfiguration)', 'SoftApConfiguration android.net.wifi.SoftApConfiguration.Builder.build()', 'Builder android.net.wifi.SoftApConfiguration.Builder.setOweTransIfaceName(String)']",31,13,"[(164, 164, 1), (172, 172, 1), (191, 191, 1), (197, 197, 1), (211, 211, 1), (224, 224, 1), (240, 240, 1), (311, 318, 8), (335, 335, 1), (359, 359, 1), (374, 374, 1), (385, 385, 1), (514, 525, 12)]",True
241,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/display/LocalDisplayAdapter.java,"['boolean com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.requestColorModeLocked(int)', 'boolean com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.updateAllowedModesInternalLocked(int[])']",21,1,"[(771, 791, 21)]",True
242,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/wm/ActivityTaskManagerService.java,[],2,1,"[(376, 377, 2)]",True
243,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.InstallParams.handleStartCopy()', 'void com.android.server.pm.PackageManagerService.InstallParams.handleStartCopy()']",143,2,"[(14136, 14217, 82), (14251, 14311, 61)]",True
244,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/ScanResult.java,[],13,1,"[(172, 184, 13)]",True
245,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/wm/ActivityStack.java,[],10,1,"[(280, 289, 10)]",True
246,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],2,2,"[(55, 55, 1), (257, 257, 1)]",True
248,43ceded8caaffead0a2a1967f42a4ef4bb658ced,telephony/java/android/telephony/SmsManager.java,"['boolean android.telephony.SmsManager.deleteMessageFromIcc(int)', 'int android.telephony.SmsManager.getSmsCapacityOnIcc()']",11,2,"[(1646, 1649, 4), (2007, 2013, 7)]",True
249,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/WifiEnterpriseConfig.java,[],4,1,"[(64, 67, 4)]",True
250,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/am/ProcessList.java,[],4,1,"[(409, 412, 4)]",True
252,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/am/ProcessRecord.java,[],1,1,"[(66, 66, 1)]",True
253,43ceded8caaffead0a2a1967f42a4ef4bb658ced,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.setSecurityParams(int)', 'String android.net.wifi.WifiConfiguration.getSsidAndSecurityTypeString()']",28,6,"[(197, 210, 14), (217, 218, 2), (413, 415, 3), (427, 428, 2), (480, 484, 5), (2486, 2487, 2)]",True
254,43ceded8caaffead0a2a1967f42a4ef4bb658ced,services/core/java/com/android/server/audio/AudioDeviceInventory.java,"['void com.android.server.audio.AudioDeviceInventory.makeA2dpDeviceAvailable(String,String,String,int)']",12,1,"[(758, 769, 12)]",True
255,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/audio/AudioDeviceBroker.java,['void com.android.server.audio.AudioDeviceBroker.BrokerHandler.handleMessage(Message)'],16,2,"[(931, 945, 15), (999, 999, 1)]",True
256,ae1b3a8f3221dbe692fd90d414cfe5040538c264,core/java/android/bluetooth/BluetoothCodecConfig.java,[],13,1,"[(44, 56, 13)]",True
257,ae1b3a8f3221dbe692fd90d414cfe5040538c264,wifi/java/android/net/wifi/ScanResult.java,"['boolean android.net.wifi.ScanResult.is60GHz()', 'boolean android.net.wifi.ScanResult.is60GHz(int)']",10,1,"[(526, 535, 10)]",True
258,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/wm/ActivityStack.java,['ActivityRecord com.android.server.wm.ActivityStack.topRunningActivityLocked()'],4,2,"[(201, 202, 2), (978, 979, 2)]",True
260,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],20,1,"[(181, 200, 20)]",True
261,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/wm/ActivityRecord.java,['void com.android.server.wm.ActivityRecord.completeResumeLocked()'],6,1,"[(4679, 4684, 6)]",True
262,ae1b3a8f3221dbe692fd90d414cfe5040538c264,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,"['int com.android.settingslib.wifi.AccessPoint.getPskType(ScanResult)', 'int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)']",15,3,"[(215, 218, 4), (1811, 1812, 2), (1843, 1851, 9)]",True
263,ae1b3a8f3221dbe692fd90d414cfe5040538c264,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,"['void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateProfiles(ParcelUuid[],ParcelUuid[],Collection<LocalBluetoothProfile>,Collection<LocalBluetoothProfile>,boolean,BluetoothDevice)', 'void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateProfiles(ParcelUuid[],ParcelUuid[],Collection<LocalBluetoothProfile>,Collection<LocalBluetoothProfile>,boolean,BluetoothDevice)']",13,3,"[(33, 34, 2), (488, 492, 5), (505, 510, 6)]",True
264,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/am/ActivityManagerService.java,[],11,1,"[(578, 588, 11)]",True
265,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/wm/ActivityMetricsLogger.java,"['void com.android.server.wm.ActivityMetricsLogger.notifyActivityLaunched(int,ActivityRecord,boolean,boolean)', 'void com.android.server.wm.ActivityMetricsLogger.logAppTransitionMultiEvents()']",37,3,"[(81, 81, 1), (426, 431, 6), (703, 732, 30)]",True
266,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkAgentInfo,long)']",22,1,"[(6524, 6545, 22)]",True
267,ae1b3a8f3221dbe692fd90d414cfe5040538c264,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.updateSettingsInternalLI(Package,InstallArgs,int[],PackageInstalledInfo)']",3,1,"[(15147, 15149, 3)]",True
268,efe5cc44da2c1772c733a6740a761b3b42969db4,services/core/java/com/android/server/audio/AudioDeviceBroker.java,[],5,1,"[(957, 961, 5)]",True
270,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/qs/tiles/CellularTile.java,"['void com.android.systemui.qs.tiles.CellularTile.CellSignalCallback.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",3,1,"[(251, 253, 3)]",True
273,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/phone/LockIcon.java,['void com.android.systemui.statusbar.phone.LockIcon.update(boolean)'],19,1,"[(231, 249, 19)]",True
274,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarSignalPolicy.java,"['void com.android.systemui.statusbar.phone.StatusBarSignalPolicy.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",5,2,"[(179, 181, 3), (391, 392, 2)]",True
275,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/CallbackHandlerTest.java,"['void com.android.systemui.statusbar.policy.CallbackHandlerTest.testSignalCallback_setMobileDataIndicators()', 'void com.android.systemui.statusbar.policy.CallbackHandlerTest.testSignalCallback_setMobileDataIndicators()']",6,2,"[(125, 126, 2), (141, 144, 4)]",True
277,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,['void com.android.systemui.statusbar.phone.StatusBar.startKeyguard()'],1,1,"[(1218, 1218, 1)]",True
281,efe5cc44da2c1772c733a6740a761b3b42969db4,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['VerifyCredentialResponse com.android.server.locksettings.LockSettingsService.checkCredential(byte[],int,int,ICheckCredentialProgressCallback)']",9,1,"[(1799, 1807, 9)]",True
282,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.processPhonebookAccess()'],1,1,"[(855, 855, 1)]",True
283,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/classifier/FalsingManagerProxy.java,[],0,1,"[(0, 0, 0)]",True
284,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['void com.android.systemui.statusbar.policy.MobileSignalController.notifyListeners(SignalCallback)', 'void com.android.systemui.statusbar.policy.MobileSignalController.dump(PrintWriter)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobilePhoneStateListener.onCallStateChanged(int,String)', 'void com.android.systemui.statusbar.policy.MobileSignalController.FiveGStateListener.onStateChanged(FiveGServiceState)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobileState.copyFrom(State)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobileState.toString(StringBuilder)', 'boolean com.android.systemui.statusbar.policy.MobileSignalController.MobileState.equals(Object)']",82,8,"[(0, 0, 0), (472, 474, 3), (887, 887, 1), (980, 1044, 65), (1076, 1079, 4), (1095, 1097, 3), (1115, 1117, 3), (1133, 1135, 3)]",True
286,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/NotificationShelf.java,"['int com.android.systemui.statusbar.NotificationShelf.updateNotificationClipHeight(ActivatableNotificationView,float,int)', 'void com.android.systemui.statusbar.NotificationShelf.setIconTransformationAmount(ExpandableNotificationRow,float,float,boolean,boolean)']",5,2,"[(515, 516, 2), (755, 757, 3)]",True
288,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkController.java,"['void com.android.systemui.statusbar.policy.NetworkController.SignalCallback.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",3,1,"[(55, 57, 3)]",True
290,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/NetworkControllerBaseTest.java,"['void com.android.systemui.statusbar.policy.NetworkControllerBaseTest.verifyLastQsMobileDataIndicators(boolean,int,int,boolean,boolean)', 'void com.android.systemui.statusbar.policy.NetworkControllerBaseTest.verifyLastMobileDataIndicators(boolean,int,int,boolean,boolean)']",6,2,"[(352, 353, 2), (385, 388, 4)]",True
291,efe5cc44da2c1772c733a6740a761b3b42969db4,services/core/java/com/android/server/wm/ActivityStack.java,"['void com.android.server.wm.ActivityStack.startActivityLocked(ActivityRecord,ActivityRecord,boolean,boolean,ActivityOptions)']",6,1,"[(3246, 3251, 6)]",True
294,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/policy/CallbackHandler.java,"['void com.android.systemui.statusbar.policy.CallbackHandler.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",12,1,"[(127, 138, 12)]",True
295,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/notification/row/wrapper/NotificationMediaTemplateViewWrapper.java,"['void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.removeOnPreDrawListener()', 'void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.startTimer()', 'void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.addOnPreDrawListener()']",17,2,"[(72, 72, 1), (224, 239, 16)]",True
297,efe5cc44da2c1772c733a6740a761b3b42969db4,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(336, 429, 94), (642, 705, 64)]",True
301,efe5cc44da2c1772c733a6740a761b3b42969db4,packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/NotificationStackScrollLayout.java,"['void com.android.systemui.statusbar.notification.stack.NotificationStackScrollLayout.updateClipping()', 'void com.android.systemui.statusbar.notification.stack.NotificationStackScrollLayout.updateBackgroundBounds()']",6,3,"[(510, 510, 1), (1360, 1363, 4), (2537, 2537, 1)]",True
302,efe5cc44da2c1772c733a6740a761b3b42969db4,services/core/java/com/android/server/WiredAccessoryManager.java,"['void com.android.server.WiredAccessoryManager.WiredAccessoryExtconObserver.updateState(ExtconInfo,String,Pair<Integer,)']",1,1,"[(797, 797, 1)]",True
303,efe5cc44da2c1772c733a6740a761b3b42969db4,services/core/java/com/android/server/audio/AudioDeviceInventory.java,"['int com.android.server.audio.AudioDeviceInventory.checkSendBecomingNoisyIntentInt(int,int,int)']",1,1,"[(854, 854, 1)]",True
305,6fc85c43e31aad55eecd51d3b0de34715ae03810,wifi/java/android/net/wifi/WifiInfo.java,"['int android.net.wifi.WifiInfo.getWifiGeneration()', 'void android.net.wifi.WifiInfo.setWifiGeneration(int)', 'String android.net.wifi.WifiInfo.removeDoubleQuotes(String)', 'boolean android.net.wifi.WifiInfo.isVhtMax8SpatialStreamsSupported()', 'void android.net.wifi.WifiInfo.setTwtSupport(boolean)', 'void android.net.wifi.WifiInfo.setVhtMax8SpatialStreamsSupport(boolean)', 'boolean android.net.wifi.WifiInfo.isTwtSupported()']",33,1,"[(698, 730, 33)]",True
307,6fc85c43e31aad55eecd51d3b0de34715ae03810,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.handleBluetoothA2dpActiveDeviceChange(BluetoothDevice,int,int,boolean,int)']",28,2,"[(274, 274, 1), (4439, 4465, 27)]",True
308,6fc85c43e31aad55eecd51d3b0de34715ae03810,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,[],2,1,"[(170, 171, 2)]",True
309,6fc85c43e31aad55eecd51d3b0de34715ae03810,packages/SettingsLib/src/com/android/settingslib/wifi/WifiUtils.java,['String com.android.settingslib.wifi.WifiUtils.getVisibilityStatus(AccessPoint)'],3,1,"[(110, 112, 3)]",True
310,6fc85c43e31aad55eecd51d3b0de34715ae03810,services/core/java/com/android/server/am/ActivityManagerService.java,"['void com.android.server.am.ActivityManagerService.appDiedLocked(ProcessRecord,int,IApplicationThread,boolean)']",13,2,"[(578, 582, 5), (3800, 3807, 8)]",True
311,6fc85c43e31aad55eecd51d3b0de34715ae03810,telephony/java/android/telephony/CellInfoNr.java,"['void android.telephony.CellInfoNr.<init>(CellInfo,long)']",3,1,"[(51, 53, 3)]",True
313,6fc85c43e31aad55eecd51d3b0de34715ae03810,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.unneeded(NetworkAgentInfo,UnneededFor)', 'boolean com.android.server.ConnectivityService.unneeded(NetworkAgentInfo,UnneededFor)', 'void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkAgentInfo,ReapUnvalidatedNetworks,long)']",77,3,"[(3356, 3359, 4), (3367, 3369, 3), (6404, 6473, 70)]",True
314,6fc85c43e31aad55eecd51d3b0de34715ae03810,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(357, 450, 94), (669, 732, 64)]",True
315,6fc85c43e31aad55eecd51d3b0de34715ae03810,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.<init>()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",12,4,"[(1892, 1897, 6), (2574, 2575, 2), (2656, 2657, 2), (2740, 2741, 2)]",True
316,6fc85c43e31aad55eecd51d3b0de34715ae03810,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,"['void com.android.systemui.statusbar.policy.WifiSignalController.<init>(Context,boolean,CallbackHandler,NetworkControllerImpl,WifiManager)']",2,1,"[(62, 63, 2)]",True
317,5358a994b854c7a6627858c48d6947e8acff6ea9,wifi/java/android/net/wifi/p2p/WifiP2pWfdInfo.java,"['boolean android.net.wifi.p2p.WifiP2pWfdInfo.isWfdR2Supported()', 'void android.net.wifi.p2p.WifiP2pWfdInfo.setWfdR2Device(int)', 'String android.net.wifi.p2p.WifiP2pWfdInfo.getR2DeviceInfoHex()']",24,4,"[(38, 47, 10), (78, 82, 5), (87, 91, 5), (167, 170, 4)]",True
318,5358a994b854c7a6627858c48d6947e8acff6ea9,services/core/java/com/android/server/wm/ActivityStack.java,[],3,2,"[(147, 148, 2), (173, 173, 1)]",True
320,5358a994b854c7a6627858c48d6947e8acff6ea9,services/core/java/com/android/server/display/WifiDisplayController.java,"['void com.android.server.display.WifiDisplayController.updateWfdEnableState()', 'void com.android.server.display.WifiDisplayController.updateWfdEnableState()']",2,2,"[(347, 347, 1), (347, 347, 1)]",True
321,5358a994b854c7a6627858c48d6947e8acff6ea9,core/java/android/content/ContentResolver.java,"['Uri android.content.ContentResolver.insert(Uri,ContentValues)']",1,1,"[(1863, 1863, 1)]",True
322,5358a994b854c7a6627858c48d6947e8acff6ea9,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.<init>()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",8,4,"[(1888, 1892, 5), (2568, 2568, 1), (2649, 2649, 1), (2732, 2732, 1)]",True
323,5358a994b854c7a6627858c48d6947e8acff6ea9,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,['int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)'],3,1,"[(1880, 1882, 3)]",True
325,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java,['void com.android.providers.settings.DatabaseHelper.loadGlobalSettings(SQLiteDatabase)'],8,1,"[(2571, 2578, 8)]",True
326,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/ActivityStarter.java,"['int com.android.server.wm.ActivityStarter.startActivityInner(ActivityRecord,ActivityRecord,IVoiceInteractionSession,IVoiceInteractor,int,boolean,ActivityOptions,TaskRecord,boolean)', 'void com.android.server.wm.ActivityStarter.addOrReparentStartingActivity(TaskRecord,String)']",16,2,"[(1534, 1541, 8), (2438, 2445, 8)]",True
329,edb6252578f9b76151e5125a7fb1b16823a68418,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)']",26,2,"[(3477, 3490, 14), (3532, 3543, 12)]",True
330,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,[],1,1,"[(59, 59, 1)]",True
331,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.<init>(Context,StatusBarIconController)']",2,1,"[(189, 190, 2)]",True
332,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['void com.android.systemui.statusbar.policy.MobileSignalController.<init>(Context,Config,boolean,TelephonyManager,CallbackHandler,NetworkControllerImpl,SubscriptionInfo,SubscriptionDefaults,Looper)']",8,3,"[(29, 32, 4), (66, 66, 1), (137, 139, 3)]",True
333,edb6252578f9b76151e5125a7fb1b16823a68418,wifi/java/android/net/wifi/ScanResult.java,[],2,1,"[(498, 499, 2)]",True
334,edb6252578f9b76151e5125a7fb1b16823a68418,wifi/java/android/net/wifi/WifiInfo.java,"['String android.net.wifi.WifiInfo.toString()', 'void android.net.wifi.WifiInfo.writeToParcel(Parcel,int)']",12,3,"[(788, 791, 4), (847, 850, 4), (892, 895, 4)]",True
335,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/ActivityStack.java,"['int com.android.server.wm.ActivityStack.setBounds(Rect)', 'ActivityRecord com.android.server.wm.ActivityStack.topRunningActivityLocked()']",7,2,"[(173, 173, 1), (1062, 1067, 6)]",True
336,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,['void com.android.systemui.statusbar.policy.NetworkControllerImpl.registerListeners()'],2,1,"[(321, 322, 2)]",True
337,edb6252578f9b76151e5125a7fb1b16823a68418,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,"['void com.android.systemui.keyguard.KeyguardViewMediator.handleSetOccluded(boolean,boolean)']",2,1,"[(1256, 1257, 2)]",True
338,edb6252578f9b76151e5125a7fb1b16823a68418,location/java/android/location/LocationManager.java,['boolean android.location.LocationManager.addNmeaListener(NmeaListener)'],2,1,"[(1978, 1979, 2)]",True
339,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],2,1,"[(55, 56, 2)]",True
340,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/DisplayRotation.java,[],17,1,"[(217, 233, 17)]",True
341,edb6252578f9b76151e5125a7fb1b16823a68418,services/core/java/com/android/server/wm/ActivityRecord.java,"['SurfaceControl com.android.server.wm.ActivityRecord.createAnimationBoundsLayer(Transaction)', 'int com.android.server.wm.ActivityRecord.isAppInfoGame()']",22,2,"[(418, 419, 2), (5764, 5783, 20)]",True
342,1a06b5ab8af3c54728101c4dff83c8b5a6113ba9,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.processPhonebookAccess()'],4,1,"[(854, 857, 4)]",True
343,240d78276b3206717587bea012131945c6f60179,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java,"['void com.android.systemui.statusbar.policy.HotspotControllerImpl.onStaConnected(String,int)', 'void com.android.systemui.statusbar.policy.HotspotControllerImpl.onNumClientsChanged(int)', 'void com.android.systemui.statusbar.policy.HotspotControllerImpl.onStaDisconnected(String,int)']",13,1,"[(235, 247, 13)]",True
344,240d78276b3206717587bea012131945c6f60179,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onNumClientsChanged(int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)']",17,1,"[(3424, 3440, 17)]",True
345,240d78276b3206717587bea012131945c6f60179,telephony/java/android/telephony/data/ApnSetting.java,[],1,1,"[(1216, 1216, 1)]",True
346,240d78276b3206717587bea012131945c6f60179,wifi/java/android/net/wifi/WifiConfiguration.java,"['String android.net.wifi.WifiConfiguration.toString()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",6,4,"[(1931, 1931, 1), (2546, 2546, 1), (2624, 2625, 2), (2705, 2706, 2)]",True
347,7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2,services/core/java/com/android/server/audio/AudioDeviceBroker.java,"['boolean com.android.server.audio.AudioDeviceBroker.isSpeakerphoneOn()', 'void com.android.server.audio.AudioDeviceBroker.postBluetoothA2dpDeviceConfigChangeExt(BluetoothDevice,int,int,boolean,int)', 'void com.android.server.audio.AudioDeviceBroker.setBluetoothScoOnByApp(boolean)', 'boolean com.android.server.audio.AudioDeviceBroker.isBluetoothScoOnForApp()', 'void com.android.server.audio.AudioDeviceBroker.setBluetoothScoOn(boolean,String)', 'void com.android.server.audio.AudioDeviceBroker.BrokerHandler.handleMessage(Message)']",39,6,"[(221, 223, 3), (289, 297, 9), (329, 332, 4), (339, 342, 4), (348, 350, 3), (929, 944, 16)]",True
348,7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2,services/core/java/com/android/server/am/OomAdjuster.java,"['void com.android.server.am.OomAdjuster.updateOomAdjLocked(String)', 'void com.android.server.am.OomAdjuster.updateOomAdjLocked(String)']",108,3,"[(167, 174, 8), (337, 422, 86), (583, 596, 14)]",True
