facade,relation,startLine,src_category,src_modifier,src_entity,src_file,dest_category,dest_modifier,dest_label,dest_entity,dest_file,filter
extensive -> actively native,Call,5612,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Method,public,,com.android.server.ConnectivityService.NetworkRequestInfo.binderDied,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,Set,5602,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,private,,com.android.server.ConnectivityService.NetworkRequestInfo.mBinder,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5608,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,private,,com.android.server.ConnectivityService.NetworkRequestInfo.mBinder,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5610,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,private,,com.android.server.ConnectivityService.NetworkRequestInfo.mBinder,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,Set,5604,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mPid,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,Set,5605,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mUid,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,Set,5601,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.messenger,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,Set,5600,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.request,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,Set,5603,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mPendingIntent,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5600,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.request,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5600,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.request,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5601,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.messenger,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5601,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.messenger,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5602,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,private,,com.android.server.ConnectivityService.NetworkRequestInfo.mBinder,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5602,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,private,,com.android.server.ConnectivityService.NetworkRequestInfo.mBinder,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5603,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mPendingIntent,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5603,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mPendingIntent,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5604,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mPid,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5604,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mPid,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5605,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mUid,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,UseVar,5605,Method,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,Variable,null,,com.android.server.ConnectivityService.NetworkRequestInfo.mUid,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> intrusive native,Typed,5599,Variable,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo.nri,services/core/java/com/android/server/ConnectivityService.java,Class,private,,com.android.server.ConnectivityService.NetworkRequestInfo,services/core/java/com/android/server/ConnectivityService.java,false
extensive -> actively native,Typed,5611,Variable,null,com.android.server.ConnectivityService.NetworkRequestInfo.NetworkRequestInfo.e,services/core/java/com/android/server/ConnectivityService.java,Class,public,,android.os.RemoteException,core/java/android/os/RemoteException.java,true
intrusive native -> extensive,Define,386,Class,public,com.android.server.inputmethod.InputMethodManagerService,services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,Variable,private,,com.android.server.inputmethod.InputMethodManagerService.mLineageHardware,services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,false
intrusive native -> extensive,Define,3086,Class,public,com.android.server.inputmethod.InputMethodManagerService,services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,Method,private,,com.android.server.inputmethod.InputMethodManagerService.updateTouchSensitivity,services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,false
intrusive native -> extensive,Define,3095,Class,public,com.android.server.inputmethod.InputMethodManagerService,services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,Method,private,,com.android.server.inputmethod.InputMethodManagerService.updateTouchHovering,services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,false
intrusive native -> extensive,Define,1147,Method,public,com.android.server.inputmethod.InputMethodManagerService.SettingsObserver.onChange,services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,Variable,null,,com.android.server.inputmethod.InputMethodManagerService.SettingsObserver.onChange.touchSensitivityUri,services/core/java/com/android/server/inputmethod/InputMethodManagerService.java,false
