filename,#author,#cmt,changeloc,#issue,#issue-cmt,issueLoc
core/tests/hosttests/test-apps/MultiDexLegacyTestApp/src/com/android/multidexlegacytestapp/manymethods/Big007.java,1,1,4020,0,0,0
core/tests/hosttests/test-apps/AutoLocVersionedTestApp_v1/src/com/android/framework/autolocversionedtestapp/AutoLocVersionedTestAppActivity.java,1,1,26,0,0,0
core/tests/coretests/src/android/graphics/BitmapFactoryTest.java,1,1,4,0,0,0
media/tests/MediaFrameworkTest/src/com/android/mediaframeworktest/unit/ByteArrayHelpers.java,1,1,253,1,1,253
packages/SettingsLib/BarChartPreference/src/com/android/settingslib/widget/BarChartPreference.java,3,10,506,3,4,103
core/java/android/app/AuthenticationRequiredException.java,2,3,106,4,4,205
core/java/com/android/internal/os/BinderCallsStats.java,3,48,2327,1,4,737
packages/SystemUI/src/com/android/systemui/SystemUIAppComponentFactory.java,1,3,175,2,3,175
graphics/java/android/graphics/drawable/BitmapDrawable.java,25,106,4569,22,28,939
services/core/java/com/android/server/power/Notifier.java,24,55,1471,35,43,1478
tools/processors/view_inspector/src/java/android/processor/view/inspector/InspectableClassModel.java,1,8,516,4,7,506
packages/SettingsLib/src/com/android/settingslib/bluetooth/HearingAidProfile.java,12,19,377,13,17,367
media/tests/MediaFrameworkTest/src/com/android/mediaframeworktest/helpers/Preconditions.java,1,1,184,0,0,0
services/backup/java/com/android/server/backup/fullbackup/FullBackupEntry.java,1,1,39,1,1,39
media/java/android/media/session/PlaybackState.java,13,33,2649,8,8,389
packages/AppPredictionLib/src/com/android/app/prediction/Constants.java,1,1,71,1,1,71
core/java/android/annotation/AnimatorRes.java,1,1,37,0,0,0
core/tests/coretests/apks/install_bad_dex/src/com/android/frameworks/coretests/TestActivity.java,1,1,24,1,1,24
media/mca/filterpacks/java/android/filterpacks/imageproc/RedEyeFilter.java,3,4,264,0,0,0
packages/CarSystemUI/src/com/android/systemui/car/CarNotificationInterruptionStateProvider.java,5,8,82,1,1,6
services/core/java/com/android/server/wm/WindowAnimationSpec.java,5,16,278,7,9,199
services/core/java/com/android/server/ServiceThread.java,2,3,62,2,2,53
media/tests/MediaFrameworkTest/src/com/android/mediaframeworktest/stress/Camera2ReprocessCaptureTest.java,1,2,1192,0,0,0
media/java/android/media/AmrInputStream.java,8,15,1219,2,5,545
core/java/android/permission/RuntimePermissionPresentationInfo.java,3,4,135,2,2,112
core/java/android/view/animation/ClipRectAnimation.java,3,3,183,1,1,111
core/java/android/view/AccessibilityIterators.java,6,9,573,5,6,37
media/mca/filterfw/java/android/filterfw/core/NativeBuffer.java,1,1,129,0,0,0
services/core/java/com/android/server/pm/PackageVerificationState.java,2,2,61,2,2,52
core/java/android/hardware/radio/TunerAdapter.java,1,24,544,6,7,153
packages/SettingsLib/src/com/android/settingslib/users/AppRestrictionsHelper.java,10,16,484,7,7,85
core/java/android/app/admin/DeviceAdminReceiver.java,27,67,1723,42,49,1473
packages/SystemUI/src/com/android/systemui/statusbar/policy/ZenModeControllerImpl.java,7,31,709,16,21,332
core/tests/coretests/src/android/widget/listview/arrowscroll/ListItemsExpandOnSelectionTest.java,2,2,12,0,0,0
packages/SystemUI/tests/src/com/android/systemui/doze/DozeSensorsTest.java,4,8,260,2,2,26
core/java/android/widget/Chronometer.java,14,29,1136,7,10,218
services/robotests/backup/src/com/android/server/backup/BackupManagerConstantsTest.java,0,0,0,0,0,0
core/tests/hosttests/test-apps/MultiDexLegacyTestServices/src/com/android/framework/multidexlegacytestservices/manymethods/Big061.java,1,1,4020,0,0,0
core/java/android/printservice/PrintJob.java,3,22,893,2,2,130
core/java/android/hardware/display/DisplayManager.java,23,71,1594,33,45,704
core/tests/coretests/src/android/provider/SettingsProviderTest.java,12,17,661,8,9,295
packages/SystemUI/src/com/android/systemui/statusbar/policy/EmergencyCryptkeeperText.java,4,6,154,3,4,14
packages/SystemUI/shared/src/com/android/systemui/shared/system/DevicePolicyManagerWrapper.java,1,1,43,1,1,43
core/java/android/webkit/WebViewRenderProcessClient.java,0,0,0,0,0,0
packages/SystemUI/src/com/android/systemui/assist/PhoneStateMonitor.java,2,7,241,0,0,0
core/java/android/widget/AppSecurityPermissions.java,17,50,5997,7,12,1585
core/tests/coretests/src/android/widget/focus/FocusChangeWithInterestingRectHintTest.java,1,1,9,0,0,0
services/core/java/com/android/server/hdmi/HdmiCecLocalDevicePlayback.java,7,55,914,36,39,514
tests/HwAccelerationTest/src/com/android/test/hwui/BitmapsSkewActivity.java,1,1,56,0,0,0
graphics/java/android/graphics/SumPathEffect.java,3,7,104,0,0,0
tests/VoiceInteraction/src/com/android/test/voiceinteraction/TestInteractionActivity.java,3,17,475,1,1,8
services/core/java/com/android/server/incident/IncidentCompanionService.java,1,6,1232,1,6,1232
services/core/java/com/android/server/wm/UnsupportedCompileSdkDialog.java,0,0,0,0,0,0
services/contentsuggestions/java/com/android/server/contentsuggestions/ContentSuggestionsManagerService.java,3,5,275,5,5,275
telephony/java/android/telephony/ims/RcsMessageStore.java,2,12,471,2,10,459
core/tests/coretests/src/android/content/ContentCaptureOptionsTest.java,1,1,107,0,0,0
